positive_prob,confidence,negative_prob,sentiment
0.36975,0.178333,0.63025,0
0.897566,0.77237,0.102434,2
0.139564,0.689859,0.860436,0
0.138856,0.69143,0.861144,0
0.678114,0.284698,0.321886,2
0.0354204,0.921288,0.96458,0
0.464934,0.298683,0.535066,1
0.431451,0.0412209,0.568549,0
0.0123311,0.972597,0.987669,0
0.909722,0.799382,0.090278,2
0.68123,0.291623,0.31877,2
0.124517,0.723296,0.875483,0
positive_prob,confidence,negative_prob,sentiment
0.829503,0.621117,0.170497,2
0.127181,0.717376,0.872819,0
0.155875,0.653611,0.844125,0
0.381995,0.151123,0.618005,0
0.439383,0.0235931,0.560617,0
0.366439,0.185692,0.633561,0
0.175907,0.609095,0.824093,0
0.036372,0.919173,0.963628,0
0.00936143,0.979197,0.990639,0
0.938061,0.862358,0.061939,2
0.48825,0.764991,0.511751,1
0.615502,0.145559,0.384498,2
0.846526,0.658946,0.153475,2
0.749284,0.442853,0.250716,2
0.0769491,0.829002,0.923051,0
0.550181,0.00040147,0.449819,2
0.00612424,0.986391,0.993876,0
0.0299432,0.93346,0.970057,0
0.210963,0.531194,0.789037,0
0.41303,0.0821549,0.58697,0
0.449046,0.00211928,0.550954,0
0.130149,0.71078,0.869851,0
0.188954,0.580102,0.811046,0
0.415142,0.077463,0.584858,0
0.951848,0.892995,0.0481523,2
0.274566,0.389854,0.725434,0
0.27654,0.385468,0.72346,0
0.84413,0.653622,0.15587,2
0.859403,0.687563,0.140597,2
0.887246,0.749435,0.112754,2
0.114603,0.745326,0.885396,0
0.724351,0.387446,0.275649,2
0.416131,0.0752638,0.583869,0
0.0119429,0.97346,0.988057,0
0.502249,0.955022,0.497751,1
0.259864,0.422525,0.740136,0
0.725777,0.390616,0.274223,2
0.00321484,0.992856,0.996785,0
0.291246,0.352787,0.708754,0
0.903164,0.784809,0.096836,2
0.911299,0.802886,0.088701,2
0.361755,0.1961,0.638245,0
0.642155,0.204789,0.357845,2
0.156019,0.653291,0.843981,0
0.905003,0.788895,0.0949971,2
0.000678192,0.998493,0.999322,0
0.152288,0.661583,0.847712,0
0.507924,0.841522,0.492076,1
0.737833,0.417407,0.262167,2
0.00403316,0.991037,0.995967,0
0.0142261,0.968386,0.985774,0
0.100716,0.776187,0.899284,0
0.104173,0.768506,0.895827,0
0.946986,0.882192,0.0530138,2
0.898214,0.77381,0.101786,2
0.63874,0.1972,0.36126,2
0.0942854,0.790477,0.905715,0
0.308541,0.314354,0.691459,0
0.592538,0.0945283,0.407462,2
0.531551,0.368984,0.468449,1
0.761362,0.469692,0.238638,2
0.101357,0.774763,0.898643,0
0.540809,0.183825,0.459191,1
0.0134406,0.970132,0.986559,0
0.338442,0.247908,0.661558,0
0.78039,0.511978,0.21961,2
0.0506406,0.887465,0.949359,0
0.00754075,0.983243,0.992459,0
0.461581,0.231621,0.538419,1
0.263986,0.413364,0.736014,0
0.389335,0.134811,0.610665,0
0.825486,0.61219,0.174514,2
0.324141,0.279687,0.675859,0
0.0866118,0.807529,0.913388,0
0.737302,0.416227,0.262698,2
0.531834,0.363327,0.468166,1
0.208789,0.536024,0.791211,0
0.0833813,0.814708,0.916619,0
0.297138,0.339692,0.702862,0
0.0291703,0.935177,0.97083,0
0.00185043,0.995888,0.99815,0
0.827052,0.615671,0.172948,2
0.123937,0.724584,0.876063,0
0.0308956,0.931343,0.969104,0
0.148761,0.66942,0.851239,0
0.783759,0.519464,0.216241,2
0.0119146,0.973523,0.988085,0
0.188861,0.580309,0.811139,0
0.822408,0.605352,0.177592,2
0.116731,0.740598,0.883269,0
0.0313506,0.930332,0.968649,0
0.509021,0.81958,0.490979,1
0.619398,0.154219,0.380602,2
0.264744,0.41168,0.735256,0
0.61837,0.151934,0.38163,2
0.523525,0.529508,0.476475,1
0.43085,0.042556,0.56915,0
0.588892,0.0864267,0.411108,2
0.851127,0.66917,0.148873,2
0.250941,0.442354,0.749059,0
0.0749069,0.83354,0.925093,0
0.566544,0.036764,0.433456,2
0.689587,0.310193,0.310413,2
0.664892,0.255315,0.335108,2
0.101966,0.773408,0.898034,0
0.851627,0.670282,0.148373,2
0.00207248,0.995395,0.997928,0
0.0307933,0.93157,0.969207,0
0.0254746,0.94339,0.974525,0
0.0378323,0.915928,0.962168,0
0.891093,0.757985,0.108907,2
0.0731088,0.837536,0.926891,0
0.96836,0.929689,0.0316401,2
0.508252,0.834967,0.491748,1
0.286709,0.362868,0.713291,0
0.00414201,0.990796,0.995858,0
0.464173,0.283467,0.535827,1
0.370799,0.176003,0.629201,0
0.598295,0.107323,0.401705,2
0.096376,0.785831,0.903624,0
0.728998,0.397773,0.271002,2
0.666552,0.259005,0.333448,2
0.0479126,0.893528,0.952087,0
0.414227,0.079496,0.585773,0
0.122563,0.727637,0.877437,0
0.557593,0.0168741,0.442407,2
0.168912,0.624639,0.831088,0
0.0962098,0.7862,0.90379,0
0.162635,0.63859,0.837365,0
0.205832,0.542595,0.794168,0
0.206726,0.54061,0.793274,0
0.143099,0.682002,0.856901,0
0.0799678,0.822294,0.920032,0
0.427363,0.0503045,0.572637,0
0.0821355,0.817477,0.917864,0
0.434823,0.0337274,0.565177,0
0.137212,0.695085,0.862788,0
0.15438,0.656934,0.84562,0
0.56896,0.0421343,0.43104,2
0.652721,0.228268,0.347279,2
0.841386,0.647525,0.158614,2
0.15438,0.656934,0.84562,0
0.142703,0.682881,0.857297,0
0.346045,0.231011,0.653955,0
0.0197279,0.95616,0.980272,0
0.651859,0.226353,0.348141,2
0.00419825,0.990671,0.995802,0
0.747479,0.438842,0.252521,2
0.608531,0.130068,0.391469,2
0.146913,0.673527,0.853087,0
0.943697,0.874881,0.0563033,2
0.0913442,0.797013,0.908656,0
0.132018,0.706628,0.867982,0
0.427611,0.0497531,0.572389,0
0.0555147,0.876634,0.944485,0
0.377438,0.161249,0.622562,0
0.556765,0.0150332,0.443235,2
0.44539,0.0102442,0.55461,0
0.233289,0.48158,0.766711,0
0.500615,0.98771,0.499386,1
0.795679,0.545953,0.204321,2
0.876113,0.724695,0.123887,2
0.84291,0.650911,0.15709,2
0.184521,0.589952,0.815479,0
0.022888,0.949138,0.977112,0
0.242524,0.461058,0.757476,0
0.150668,0.665182,0.849332,0
0.762934,0.473188,0.237066,2
0.331344,0.263679,0.668655,0
0.617602,0.150227,0.382398,2
0.194768,0.567182,0.805232,0
0.967921,0.928713,0.0320793,2
0.0405987,0.909781,0.959401,0
0.491385,0.827706,0.508615,1
0.67963,0.288067,0.32037,2
0.141754,0.684991,0.858246,0
0.586113,0.080251,0.413887,2
0.0312567,0.930541,0.968743,0
0.00950764,0.978872,0.990492,0
0.262396,0.416898,0.737604,0
0.511208,0.775831,0.488792,1
0.66742,0.260934,0.33258,2
0.260402,0.421329,0.739598,0
0.427866,0.0491876,0.572134,0
0.778246,0.507213,0.221754,2
0.444494,0.0122364,0.555506,0
0.230556,0.487654,0.769444,0
0.081991,0.817798,0.918009,0
0.00988388,0.978036,0.990116,0
0.454237,0.0847375,0.545763,1
0.39493,0.122379,0.60507,0
0.122042,0.728795,0.877958,0
0.00455092,0.989887,0.995449,0
0.474159,0.483183,0.525841,1
0.0378809,0.91582,0.962119,0
0.382338,0.15036,0.617662,0
0.0496751,0.889611,0.950325,0
0.0733622,0.836973,0.926638,0
0.545491,0.0901782,0.454509,1
0.0655406,0.854354,0.934459,0
0.698091,0.329092,0.301909,2
0.969885,0.933077,0.0301153,2
0.0617734,0.862726,0.938227,0
0.127354,0.716991,0.872646,0
0.288748,0.358339,0.711252,0
0.825606,0.612457,0.174394,2
0.809538,0.576751,0.190462,2
0.115042,0.74435,0.884958,0
0.869725,0.710501,0.130275,2
0.176905,0.606877,0.823095,0
0.0824462,0.816786,0.917554,0
0.212175,0.5285,0.787825,0
0.081991,0.817798,0.918009,0
0.582431,0.0720697,0.417569,2
0.00874266,0.980572,0.991257,0
0.479168,0.583351,0.520833,1
0.0149882,0.966693,0.985012,0
0.15699,0.651132,0.84301,0
0.919694,0.821543,0.0803059,2
0.472672,0.453449,0.527328,1
0.0131839,0.970702,0.986816,0
0.914409,0.809798,0.0855907,2
0.00798828,0.982248,0.992012,0
0.11547,0.7434,0.88453,0
0.749747,0.443882,0.250253,2
0.244294,0.457124,0.755706,0
0.980015,0.955588,0.0199853,2
0.0100624,0.977639,0.989938,0
0.558875,0.0197224,0.441125,2
0.140768,0.687183,0.859232,0
0.0153273,0.965939,0.984673,0
0.132241,0.706131,0.867759,0
0.421117,0.0641841,0.578883,0
0.541142,0.177157,0.458858,1
0.168577,0.625385,0.831423,0
0.0339526,0.92455,0.966047,0
0.106771,0.762731,0.893229,0
0.0942617,0.79053,0.905738,0
positive_prob,confidence,negative_prob,sentiment
0.31141,0.307977,0.68859,0
0.119459,0.734535,0.880541,0
0.0635697,0.858734,0.93643,0
0.293344,0.348125,0.706656,0
0.0155412,0.965464,0.984459,0
0.774653,0.499229,0.225347,2
0.831003,0.624452,0.168997,2
0.0189917,0.957796,0.981008,0
0.94747,0.883266,0.0525304,2
0.072354,0.839213,0.927646,0
0.0135429,0.969905,0.986457,0
0.327326,0.272609,0.672674,0
0.0361509,0.919665,0.963849,0
0.191623,0.574171,0.808377,0
0.175522,0.609951,0.824478,0
0.262649,0.416336,0.737351,0
0.251877,0.440273,0.748123,0
0.782965,0.517699,0.217035,2
0.0895635,0.80097,0.910437,0
0.681348,0.291884,0.318652,2
0.299119,0.335292,0.700881,0
0.680631,0.290291,0.319369,2
0.0621004,0.861999,0.9379,0
0.00151476,0.996634,0.998485,0
0.00223258,0.995039,0.997767,0
0.496759,0.935186,0.503241,1
0.123498,0.725559,0.876502,0
0.0469042,0.895769,0.953096,0
0.00444364,0.990125,0.995556,0
0.175465,0.610078,0.824535,0
0.132544,0.705458,0.867456,0
0.450682,0.0136429,0.549318,1
0.711899,0.359776,0.288101,2
2.00E-05,0.999955,0.99998,0
0.00821502,0.981744,0.991785,0
0.752859,0.450798,0.247141,2
0.68452,0.298933,0.31548,2
0.409045,0.0910103,0.590955,0
0.0575456,0.872121,0.942454,0
0.114352,0.745884,0.885648,0
0.188408,0.581316,0.811592,0
0.634658,0.188128,0.365342,2
0.765569,0.479042,0.234431,2
0.644975,0.211055,0.355025,2
0.0197648,0.956078,0.980235,0
0.404218,0.101737,0.595782,0
0.00113424,0.997479,0.998866,0
0.813405,0.585343,0.186595,2
0.0947726,0.789394,0.905227,0
0.533199,0.336012,0.466801,1
0.806567,0.57015,0.193433,2
0.096797,0.784895,0.903203,0
0.136491,0.696687,0.863509,0
0.518333,0.633331,0.481667,1
0.566165,0.0359229,0.433835,2
0.25848,0.425599,0.74152,0
0.555942,0.0132044,0.444058,2
0.0133344,0.970368,0.986666,0
0.877755,0.728345,0.122245,2
0.260983,0.420038,0.739017,0
0.231767,0.484962,0.768233,0
0.132246,0.706121,0.867754,0
0.608911,0.130913,0.391089,2
0.68161,0.292466,0.31839,2
0.699105,0.331344,0.300895,2
0.661203,0.247118,0.338797,2
0.391106,0.130876,0.608894,0
0.200961,0.553421,0.799039,0
0.442173,0.0173924,0.557827,0
0.649628,0.221396,0.350372,2
0.679302,0.287338,0.320698,2
0.0329931,0.926682,0.967007,0
0.444303,0.0126598,0.555697,0
0.102011,0.773309,0.897989,0
0.14401,0.679977,0.85599,0
0.80813,0.573622,0.19187,2
0.816769,0.59282,0.183231,2
0.775551,0.501225,0.224449,2
0.518348,0.63304,0.481652,1
0.0551501,0.877444,0.94485,0
0.120589,0.732025,0.879411,0
0.113961,0.746754,0.886039,0
0.120988,0.731138,0.879012,0
0.243079,0.459825,0.756921,0
0.105143,0.76635,0.894857,0
0.0777378,0.827249,0.922262,0
0.78755,0.527889,0.21245,2
0.107719,0.760624,0.892281,0
0.628749,0.174999,0.371251,2
0.769123,0.48694,0.230877,2
0.705251,0.345002,0.294749,2
0.651859,0.226354,0.348141,2
0.0260001,0.942222,0.974,0
0.0425076,0.905539,0.957492,0
0.710648,0.356995,0.289352,2
0.0136251,0.969722,0.986375,0
0.674511,0.276691,0.325489,2
0.0626944,0.860679,0.937306,0
0.235921,0.475732,0.764079,0
0.452074,0.0414878,0.547926,1
0.0409177,0.909072,0.959082,0
0.827083,0.615741,0.172917,2
0.0482276,0.892828,0.951772,0
0.718583,0.37463,0.281417,2
0.0637016,0.858441,0.936298,0
0.0662115,0.852863,0.933789,0
0.769418,0.487595,0.230582,2
0.299126,0.335276,0.700874,0
0.904043,0.786762,0.095957,2
0.0637016,0.858441,0.936298,0
0.831085,0.624634,0.168915,2
0.42364,0.0585771,0.57636,0
0.0799646,0.822301,0.920035,0
0.477673,0.553468,0.522327,1
0.803911,0.564247,0.196089,2
0.00617802,0.986271,0.993822,0
0.424775,0.0560553,0.575225,0
0.632565,0.183479,0.367435,2
0.728191,0.395981,0.271809,2
0.864018,0.697817,0.135982,2
0.04933,0.890378,0.95067,0
0.210779,0.531602,0.789221,0
0.00907439,0.979835,0.990926,0
0.00824326,0.981682,0.991757,0
0.245194,0.455124,0.754806,0
0.0396299,0.911933,0.96037,0
0.20548,0.543377,0.79452,0
0.730766,0.401703,0.269234,2
0.00391363,0.991303,0.996086,0
0.0283749,0.936945,0.971625,0
0.28749,0.361134,0.71251,0
0.128192,0.715128,0.871808,0
0.203309,0.548202,0.796691,0
0.385411,0.14353,0.614589,0
0.0423195,0.905957,0.95768,0
0.0861303,0.8086,0.91387,0
0.234661,0.478531,0.765339,0
0.418705,0.0695452,0.581295,0
0.124437,0.723473,0.875563,0
0.702294,0.338431,0.297706,2
0.90048,0.778845,0.0995197,2
0.15866,0.647423,0.84134,0
0.829558,0.62124,0.170442,2
0.553474,0.00772052,0.446526,2
0.704379,0.343065,0.295621,2
0.617527,0.15006,0.382473,2
0.221877,0.50694,0.778123,0
0.414986,0.0778083,0.585014,0
0.884532,0.743404,0.115468,2
0.716706,0.370457,0.283294,2
0.203394,0.548013,0.796606,0
0.00121786,0.997294,0.998782,0
0.612304,0.138454,0.387696,2
0.789552,0.532339,0.210448,2
0.509722,0.805552,0.490278,1
0.302321,0.328176,0.697679,0
0.696847,0.326326,0.303153,2
0.0563734,0.874726,0.943627,0
0.698694,0.330431,0.301306,2
0.67739,0.28309,0.322609,2
0.152726,0.660608,0.847274,0
0.0780817,0.826485,0.921918,0
0.548952,0.0209606,0.451048,1
0.305528,0.321048,0.694472,0
0.90121,0.780466,0.0987903,2
0.930863,0.846363,0.0691366,2
0.348591,0.225352,0.651408,0
0.737374,0.416387,0.262626,2
0.0476446,0.894123,0.952355,0
0.0190751,0.957611,0.980925,0
0.339774,0.244947,0.660226,0
0.227887,0.493585,0.772113,0
0.0324682,0.927848,0.967532,0
0.0436658,0.902965,0.956334,0
0.0615079,0.863316,0.938492,0
0.812263,0.582806,0.187737,2
0.912473,0.805496,0.087527,2
0.26304,0.415466,0.73696,0
0.804805,0.566232,0.195195,2
0.0844563,0.812319,0.915544,0
0.166274,0.630502,0.833726,0
0.0472646,0.894968,0.952735,0
0.84261,0.650245,0.15739,2
0.70353,0.341178,0.29647,2
0.904925,0.788723,0.0950745,2
0.451139,0.0227761,0.548861,1
0.0514688,0.885625,0.948531,0
0.477847,0.556946,0.522153,1
0.320074,0.288725,0.679926,0
0.174675,0.611833,0.825325,0
0.935002,0.855561,0.0649977,2
0.852725,0.672723,0.147275,2
0.623308,0.162907,0.376692,2
0.0623567,0.86143,0.937643,0
0.351376,0.219165,0.648624,0
0.606793,0.126206,0.393207,2
0.853512,0.674471,0.146488,2
0.0203756,0.954721,0.979624,0
0.109148,0.757448,0.890852,0
0.275202,0.38844,0.724798,0
0.122656,0.727431,0.877344,0
0.154392,0.656908,0.845608,0
0.360267,0.199407,0.639733,0
0.413116,0.0819638,0.586884,0
0.286495,0.363344,0.713505,0
0.527866,0.442687,0.472134,1
0.150546,0.665454,0.849454,0
0.425109,0.0553134,0.574891,0
0.18389,0.591357,0.81611,0
0.329761,0.267197,0.670239,0
0.553184,0.00707507,0.446816,2
0.865085,0.700189,0.134915,2
0.686025,0.302278,0.313975,2
0.592228,0.0938396,0.407772,2
0.00318451,0.992923,0.996815,0
0.0163269,0.963718,0.983673,0
0.744345,0.431878,0.255655,2
0.0146815,0.967375,0.985319,0
0.684334,0.29852,0.315666,2
0.132071,0.70651,0.867929,0
0.135411,0.699088,0.864589,0
0.0117408,0.973909,0.988259,0
0.136485,0.696701,0.863515,0
0.144791,0.678243,0.855209,0
0.00253135,0.994375,0.997469,0
0.0154064,0.965764,0.984594,0
0.819637,0.599194,0.180363,2
0.122169,0.728514,0.877831,0
0.676712,0.281582,0.323288,2
0.830796,0.62399,0.169204,2
0.00415976,0.990756,0.99584,0
0.869564,0.710142,0.130436,2
0.157949,0.649003,0.842051,0
0.00932854,0.97927,0.990671,0
0.187054,0.584324,0.812946,0
0.908732,0.797181,0.0912685,2
0.683383,0.296406,0.316617,2
0.824628,0.610284,0.175372,2
0.486203,0.724059,0.513797,1
0.755052,0.455671,0.244948,2
0.710723,0.357163,0.289277,2
0.01416,0.968533,0.98584,0
0.0161533,0.964104,0.983847,0
0.905432,0.789849,0.0945681,2
positive_prob,confidence,negative_prob,sentiment
0.31141,0.307977,0.68859,0
0.119459,0.734535,0.880541,0
0.0635697,0.858734,0.93643,0
0.293344,0.348125,0.706656,0
0.0155412,0.965464,0.984459,0
0.831003,0.624452,0.168997,2
0.0189917,0.957796,0.981008,0
0.762159,0.471464,0.237841,2
0.94747,0.883266,0.0525304,2
0.072354,0.839213,0.927646,0
0.0135429,0.969905,0.986457,0
0.327326,0.272609,0.672674,0
0.0361508,0.919665,0.963849,0
0.175522,0.609951,0.824478,0
0.262649,0.416336,0.737351,0
0.251877,0.440273,0.748123,0
0.782964,0.517699,0.217035,2
0.422749,0.0605587,0.577251,0
0.0895635,0.80097,0.910437,0
0.299119,0.335292,0.700881,0
0.680631,0.290292,0.319369,2
0.0621004,0.861999,0.9379,0
0.00151476,0.996634,0.998485,0
0.00223258,0.995039,0.997767,0
0.496759,0.935186,0.503241,1
0.123498,0.725559,0.876502,0
0.0469042,0.895769,0.953096,0
0.469037,0.380739,0.530963,1
0.00444364,0.990125,0.995556,0
0.175465,0.610078,0.824535,0
0.132544,0.705458,0.867456,0
0.450682,0.0136435,0.549318,1
0.560695,0.0237672,0.439305,2
0.711899,0.359776,0.288101,2
2.00E-05,0.999955,0.99998,0
0.752859,0.450798,0.247141,2
0.0617634,0.862748,0.938237,0
0.68452,0.298932,0.31548,2
0.409045,0.0910103,0.590955,0
0.0575456,0.872121,0.942454,0
0.114352,0.745884,0.885648,0
0.634658,0.188128,0.365342,2
0.765569,0.479042,0.234431,2
0.644975,0.211055,0.355025,2
0.0197649,0.956078,0.980235,0
0.0420244,0.906612,0.957976,0
0.404219,0.101737,0.595782,0
0.813405,0.585343,0.186595,2
0.0947726,0.789394,0.905227,0
0.533199,0.33601,0.4668,1
0.806567,0.57015,0.193432,2
0.096797,0.784895,0.903203,0
0.136491,0.696687,0.863509,0
0.566165,0.0359227,0.433835,2
0.25848,0.425599,0.74152,0
0.555942,0.0132044,0.444058,2
0.0133344,0.970368,0.986666,0
0.877755,0.728345,0.122245,2
0.260983,0.420038,0.739017,0
0.684842,0.299649,0.315158,2
0.231767,0.484962,0.768233,0
0.132246,0.70612,0.867754,0
0.608911,0.130913,0.391089,2
0.68161,0.292466,0.31839,2
0.699105,0.331344,0.300895,2
0.661203,0.247118,0.338797,2
0.391106,0.130876,0.608894,0
0.200961,0.553421,0.799039,0
0.442173,0.0173924,0.557827,0
0.649628,0.221396,0.350372,2
0.679302,0.287338,0.320698,2
0.0329931,0.926682,0.967007,0
0.289976,0.355609,0.710024,0
0.444303,0.0126596,0.555697,0
0.102011,0.773309,0.897989,0
0.14401,0.679977,0.85599,0
0.80813,0.573622,0.19187,2
0.775551,0.501225,0.224449,2
0.518348,0.63304,0.481652,1
0.0551501,0.877444,0.94485,0
0.0436761,0.902942,0.956324,0
0.120589,0.732025,0.879411,0
0.113961,0.746754,0.886039,0
0.120988,0.731138,0.879012,0
0.243079,0.459825,0.756921,0
0.105143,0.76635,0.894857,0
0.0777377,0.82725,0.922262,0
0.048128,0.893049,0.951872,0
0.78755,0.527888,0.21245,2
0.628749,0.174999,0.371251,2
0.769123,0.48694,0.230877,2
0.705251,0.345001,0.29475,2
0.651859,0.226354,0.348141,2
0.0425076,0.905539,0.957492,0
0.157974,0.648946,0.842026,0
0.710648,0.356995,0.289352,2
0.0136251,0.969722,0.986375,0
0.674511,0.276691,0.325489,2
0.0626944,0.860679,0.937306,0
0.235921,0.475732,0.764079,0
0.452074,0.0414878,0.547926,1
0.0409176,0.909072,0.959082,0
0.827083,0.615741,0.172917,2
0.0482276,0.892828,0.951772,0
0.718583,0.37463,0.281417,2
0.0637016,0.858441,0.936298,0
0.0662114,0.852863,0.933789,0
0.769418,0.487595,0.230582,2
0.299126,0.335276,0.700874,0
0.904043,0.786762,0.0959571,2
0.354174,0.212946,0.645826,0
0.0637016,0.858441,0.936298,0
0.831085,0.624634,0.168915,2
0.42364,0.0585771,0.57636,0
0.224833,0.500371,0.775167,0
0.477673,0.553468,0.522327,1
0.803911,0.564246,0.196089,2
0.00617802,0.986271,0.993822,0
0.632565,0.183479,0.367434,2
0.728191,0.395981,0.271809,2
0.864018,0.697817,0.135982,2
0.04933,0.890378,0.95067,0
0.210779,0.531602,0.789221,0
0.00907439,0.979835,0.990926,0
0.267647,0.405228,0.732352,0
0.00824326,0.981682,0.991757,0
0.245194,0.455124,0.754806,0
0.0396299,0.911933,0.96037,0
0.20548,0.543377,0.79452,0
0.730766,0.401703,0.269234,2
0.00391363,0.991303,0.996086,0
0.0283749,0.936945,0.971625,0
0.28749,0.361134,0.71251,0
0.128192,0.715128,0.871808,0
0.203309,0.548202,0.796691,0
0.385083,0.14426,0.614917,0
0.0423195,0.905957,0.95768,0
0.0861303,0.8086,0.91387,0
0.234661,0.478531,0.765339,0
0.418705,0.0695448,0.581295,0
0.124437,0.723473,0.875563,0
0.702294,0.338431,0.297706,2
0.0204889,0.954469,0.979511,0
0.90048,0.778845,0.0995197,2
0.15866,0.647423,0.84134,0
0.829558,0.62124,0.170442,2
0.553474,0.00772052,0.446526,2
0.935819,0.857375,0.0641811,2
0.617527,0.150061,0.382473,2
0.221877,0.50694,0.778123,0
0.414986,0.0778087,0.585014,0
0.330293,0.266015,0.669707,0
0.716706,0.370458,0.283294,2
0.203394,0.548013,0.796606,0
0.00121786,0.997294,0.998782,0
0.612304,0.138454,0.387696,2
0.789552,0.532339,0.210448,2
0.0270388,0.939914,0.972961,0
0.302321,0.328176,0.697679,0
0.696847,0.326326,0.303153,2
0.0563734,0.874726,0.943627,0
0.698694,0.330431,0.301306,2
0.67739,0.28309,0.322609,2
0.152726,0.660608,0.847274,0
0.548952,0.0209606,0.451048,1
0.305528,0.321048,0.694472,0
0.90121,0.780466,0.0987903,2
0.930863,0.846363,0.0691365,2
0.348592,0.225352,0.651408,0
0.737374,0.416387,0.262626,2
0.0113393,0.974802,0.988661,0
0.0476446,0.894123,0.952355,0
0.339774,0.244947,0.660226,0
0.227887,0.493585,0.772113,0
0.0324682,0.927848,0.967532,0
0.0436658,0.902965,0.956334,0
0.0615079,0.863316,0.938492,0
0.812263,0.582806,0.187737,2
0.912473,0.805496,0.087527,2
0.26304,0.415466,0.73696,0
0.779046,0.508992,0.220954,2
0.804805,0.566232,0.195195,2
0.0844562,0.81232,0.915544,0
0.156811,0.651532,0.843189,0
0.166274,0.630502,0.833726,0
0.0472646,0.894968,0.952735,0
0.84261,0.650245,0.15739,2
0.70353,0.341178,0.29647,2
0.904926,0.788723,0.0950745,2
0.451139,0.0227761,0.548861,1
0.0514688,0.885625,0.948531,0
0.477847,0.556946,0.522153,1
0.320074,0.288725,0.679926,0
0.174675,0.611833,0.825325,0
0.935002,0.855561,0.0649977,2
0.852725,0.672723,0.147275,2
0.623308,0.162907,0.376692,2
0.0623567,0.86143,0.937643,0
0.0253574,0.94365,0.974643,0
0.351376,0.219165,0.648624,0
0.606793,0.126206,0.393207,2
0.853512,0.674471,0.146488,2
0.0203756,0.954721,0.979624,0
0.109148,0.757448,0.890852,0
0.693608,0.319129,0.306392,2
0.122656,0.727431,0.877344,0
0.154392,0.656907,0.845608,0
0.360267,0.199406,0.639733,0
0.413116,0.0819638,0.586884,0
0.286495,0.363344,0.713505,0
0.527866,0.442687,0.472134,1
0.282333,0.372593,0.717667,0
0.150546,0.665454,0.849454,0
0.18389,0.591357,0.81611,0
0.329761,0.267197,0.670239,0
0.553184,0.00707547,0.446816,2
0.865085,0.700189,0.134915,2
0.686025,0.302278,0.313975,2
0.592228,0.0938396,0.407772,2
0.00318451,0.992923,0.996815,0
0.0163269,0.963718,0.983673,0
0.0146815,0.967375,0.985319,0
0.684334,0.29852,0.315666,2
0.132071,0.70651,0.867929,0
0.0309338,0.931258,0.969066,0
0.135411,0.699088,0.864589,0
0.0117408,0.973909,0.988259,0
0.950745,0.890544,0.0492553,2
0.136485,0.696701,0.863515,0
0.00253135,0.994375,0.997469,0
0.0154064,0.965764,0.984594,0
0.819637,0.599194,0.180363,2
0.122169,0.728514,0.877831,0
0.676712,0.281582,0.323288,2
0.830796,0.62399,0.169204,2
0.869564,0.710143,0.130436,2
0.157949,0.649003,0.842051,0
0.00932854,0.97927,0.990671,0
0.187054,0.584324,0.812946,0
0.908732,0.797181,0.0912685,2
0.683383,0.296406,0.316617,2
